Season,Week,PlayerID,Name,Team,Pos,Opp,Stat,Book,Line,Side,Proj,Odds,OppositeOdds,ImpliedProb,FairProb,Hold,OneSided,OurProb,Edge,ModelEdge,EdgeBasis,DevigMethod,LineSource,FixtureID,CapturedAt
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,BetRivers,49.5,over,45.05,380,,0.2083,0.2083,,1,0.4432,0.2349,0.2349,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,DraftKings,49.5,over,45.05,347,,0.2237,0.2237,,1,0.4432,0.2195,0.2195,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,rushYds,BetRivers,29.5,over,28.67,310,,0.2439,0.2439,,1,0.4589,0.2150,0.2150,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,recYds,DraftKings,14.5,over,12.1,360,,0.2174,0.2174,,1,0.4323,0.2150,0.2150,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,FanDuel,49.5,over,52.86,204,,0.3289,0.3289,,1,0.5419,0.2129,0.2129,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,rushYds,DraftKings,19.5,over,28.67,124,,0.4464,0.4464,,1,0.6573,0.2108,0.2108,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,theScore,49.5,over,52.86,200,,0.3333,0.3333,,1,0.5419,0.2086,0.2086,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,Hard Rock,49.5,over,52.86,195,-275,0.3390,0.3161,0.0723,0,0.5419,0.2029,0.2258,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushAtt,Hard Rock,5.5,over,8.65,-130,100,0.5652,0.5306,0.0652,0,0.7658,0.2006,0.2352,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,rushYds,DraftKings,29.5,over,28.67,285,,0.2597,0.2597,,1,0.4589,0.1991,0.1991,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,rushYds,BetRivers,19.5,over,28.67,117,,0.4608,0.4608,,1,0.6573,0.1964,0.1964,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushAtt,DraftKings,9.5,over,8.65,556,,0.1524,0.1524,,1,0.3473,0.1948,0.1948,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,Hard Rock,49.5,over,45.05,300,-500,0.2500,0.2308,0.0833,0,0.4432,0.1932,0.2125,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,completions,theScore,22.5,over,21.3,325,,0.2353,0.2353,,1,0.4275,0.1922,0.1922,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,BetRivers,49.5,over,52.86,185,,0.3509,0.3509,,1,0.5419,0.1910,0.1910,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,recYds,DraftKings,24.5,over,34.7,-130,,0.5652,0.5652,,1,0.7558,0.1906,0.1906,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,DraftKings,29.5,over,45.05,-101,,0.5025,0.5025,,1,0.6930,0.1905,0.1905,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,theScore,34.5,over,45.05,125,,0.4444,0.4444,,1,0.6339,0.1894,0.1894,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,completions,DraftKings,23.5,over,21.3,453,,0.1808,0.1808,,1,0.3688,0.1880,0.1880,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,theScore,44.5,over,45.05,210,,0.3226,0.3226,,1,0.5071,0.1845,0.1845,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,FanDuel,39.5,over,52.86,109,,0.4785,0.4785,,1,0.6622,0.1837,0.1837,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,Hard Rock,53.5,over,45.05,375,-650,0.2105,0.1954,0.0772,0,0.3931,0.1826,0.1977,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,rushYds,FanDuel,19.5,over,28.67,110,,0.4762,0.4762,,1,0.6573,0.1811,0.1811,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,completions,DraftKings,21.5,over,21.3,225,,0.3077,0.3077,,1,0.4879,0.1802,0.1802,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,completions,theScore,24.5,over,21.3,650,,0.1333,0.1333,,1,0.3131,0.1797,0.1797,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,DraftKings,49.5,over,52.86,174,,0.3650,0.3650,,1,0.5419,0.1769,0.1769,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,Caesars,49.5,over,45.05,275,,0.2667,0.2667,,1,0.4432,0.1766,0.1766,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,DraftKings,59.5,over,45.05,581,,0.1468,0.1468,,1,0.3214,0.1746,0.1746,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,BetRivers,39.5,over,52.86,105,,0.4878,0.4878,,1,0.6622,0.1743,0.1743,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,theScore,39.5,over,52.86,105,,0.4878,0.4878,,1,0.6622,0.1743,0.1743,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,FanDuel,29.5,over,45.05,-108,,0.5192,0.5192,,1,0.6930,0.1737,0.1737,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,FanDuel,49.5,over,45.05,268,,0.2717,0.2717,,1,0.4432,0.1715,0.1715,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,rushYds,theScore,19.5,over,28.67,105,,0.4878,0.4878,,1,0.6573,0.1695,0.1695,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,recYds,Hard Rock,15.5,over,12.1,325,-525,0.2353,0.2188,0.0753,0,0.4046,0.1693,0.1858,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,theScore,29.5,over,45.05,-110,-120,0.5238,0.4899,0.0693,0,0.6930,0.1691,0.2031,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,Caesars,49.5,over,52.86,168,,0.3731,0.3731,,1,0.5419,0.1688,0.1688,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,rushAtt,DraftKings,13.5,over,17.31,-134,,0.5726,0.5726,,1,0.7413,0.1686,0.1686,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,recYds,FanDuel,14.5,over,12.1,276,,0.2660,0.2660,,1,0.4323,0.1664,0.1664,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,theScore,49.5,over,45.05,260,,0.2778,0.2778,,1,0.4432,0.1654,0.1654,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,FanDuel,59.5,over,52.86,359,,0.2179,0.2179,,1,0.3818,0.1639,0.1639,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,rushYds,Hard Rock,13.5,over,14.63,160,-230,0.3846,0.3556,0.0816,0,0.5483,0.1637,0.1927,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,FanDuel,36.5,over,52.86,-114,-114,0.5327,0.5000,0.0654,0,0.6958,0.1631,0.1958,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,Hard Rock,39.5,over,52.86,100,-140,0.5000,0.4615,0.0833,0,0.6622,0.1622,0.2006,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,rushYds,FanDuel,14.5,over,14.63,191,,0.3436,0.3436,,1,0.5056,0.1619,0.1619,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18445,Omarion Hampton,LAC,RB,at BUF,receptions,BetRivers,1.5,over,2.28,-143,,0.5885,0.5885,,1,0.7500,0.1615,0.1615,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,rushYds,FanDuel,9.5,over,8.86,227,,0.3058,0.3058,,1,0.4671,0.1613,0.1613,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,theScore,59.5,over,52.86,350,,0.2222,0.2222,,1,0.3818,0.1596,0.1596,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,recYds,BetRivers,27.5,over,34.7,-112,-120,0.5283,0.4920,0.0738,0,0.6876,0.1593,0.1956,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,completions,DraftKings,25.5,over,21.3,880,,0.1020,0.1020,,1,0.2613,0.1592,0.1592,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,rushYds,Hard Rock,8.5,over,8.86,175,-250,0.3636,0.3373,0.0779,0,0.5221,0.1584,0.1847,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,18445,Omarion Hampton,LAC,RB,at BUF,receptions,Hard Rock,1.5,over,2.28,-145,115,0.5918,0.5599,0.0570,0,0.7500,0.1582,0.1901,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,Caesars,29.5,over,45.05,-115,,0.5349,0.5349,,1,0.6930,0.1581,0.1581,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,rushYds,DraftKings,14.5,over,28.67,-136,,0.5763,0.5763,,1,0.7343,0.1580,0.1580,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,BetRivers,30.5,over,45.05,-110,-121,0.5238,0.4889,0.0713,0,0.6815,0.1577,0.1925,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,passYds,BetRivers,274.5,over,259.92,275,,0.2667,0.2667,,1,0.4241,0.1574,0.1574,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,passYds,Hard Rock,116.5,under,199.74,1100,-4000,0.0833,0.0787,0.0589,0,0.2399,0.1566,0.1612,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,11008,Dak Prescott,DAL,QB,vs BAL,completions,DraftKings,25.5,under,22.43,-108,-118,0.5192,0.4896,0.0605,0,0.6751,0.1559,0.1855,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,rushYds,DraftKings,9.5,over,8.86,221,,0.3115,0.3115,,1,0.4671,0.1556,0.1556,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,passYds,Hard Rock,106.5,under,199.74,1600,-8000,0.0588,0.0562,0.0465,0,0.2143,0.1555,0.1581,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,DraftKings,59.5,over,75.47,-111,-113,0.5261,0.4979,0.0566,0,0.6813,0.1552,0.1834,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,BetRivers,36.5,over,52.86,-118,-113,0.5413,0.5050,0.0718,0,0.6958,0.1545,0.1908,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,rushYds,theScore,15.5,over,28.67,-130,100,0.5652,0.5306,0.0652,0,0.7196,0.1544,0.1890,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,recYds,DraftKings,14.5,over,34.7,-318,,0.7608,0.7608,,1,0.9150,0.1542,0.1542,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,18445,Omarion Hampton,LAC,RB,at BUF,receptions,Caesars,1.5,over,2.28,-148,112,0.5968,0.5585,0.0685,0,0.7500,0.1532,0.1915,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18445,Omarion Hampton,LAC,RB,at BUF,receptions,FanDuel,1.5,over,2.28,-148,112,0.5968,0.5585,0.0685,0,0.7500,0.1532,0.1915,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,18515,Kaleb Johnson,GB,RB,vs ATL,rushYds,Hard Rock,42.5,under,21.07,-170,125,0.6296,0.5862,0.0741,0,0.7828,0.1532,0.1966,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,Caesars,59.5,over,75.47,-112,-117,0.5283,0.4949,0.0675,0,0.6813,0.1529,0.1863,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,DraftKings,49.5,over,75.47,-167,,0.6255,0.6255,,1,0.7782,0.1528,0.1528,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,rushAtt,Caesars,13.5,over,17.31,-143,109,0.5885,0.5516,0.0669,0,0.7413,0.1528,0.1897,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,passAtt,BetMGM,31.5,under,29.07,-110,-120,0.5238,0.4899,0.0693,0,0.6765,0.1527,0.1866,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,recYds,BetRivers,29.5,over,34.7,106,,0.4854,0.4854,,1,0.6380,0.1526,0.1526,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,rushYds,Caesars,19.5,over,28.67,-102,,0.5050,0.5050,,1,0.6573,0.1523,0.1523,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,DraftKings,39.5,over,52.86,-104,,0.5098,0.5098,,1,0.6622,0.1523,0.1523,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,recYds,BetRivers,19.5,over,34.7,-230,,0.6970,0.6970,,1,0.8491,0.1521,0.1521,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,int,BetRivers,1.5,over,1.12,540,,0.1563,0.1563,,1,0.3083,0.1520,0.1520,ev,none,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,DraftKings,38.5,over,52.86,-109,-115,0.5215,0.4937,0.0564,0,0.6735,0.1520,0.1798,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,receptions,DraftKings,3.5,over,1.71,1700,,0.0556,0.0556,,1,0.2073,0.1518,0.1518,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,Hard Rock,58.5,over,45.05,450,-900,0.1818,0.1681,0.0818,0,0.3330,0.1512,0.1650,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,BetRivers,59.5,over,75.47,-113,-117,0.5305,0.4960,0.0697,0,0.6813,0.1507,0.1853,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,Hard Rock,64.5,over,75.47,110,-145,0.4762,0.4459,0.0680,0,0.6269,0.1507,0.1810,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,passYds,Hard Rock,124.5,under,199.74,800,-2500,0.1111,0.1036,0.0726,0,0.2615,0.1504,0.1579,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,Hard Rock,36.5,over,52.86,-120,-110,0.5455,0.5101,0.0693,0,0.6958,0.1503,0.1857,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,theScore,36.5,over,52.86,-120,-110,0.5455,0.5101,0.0693,0,0.6958,0.1503,0.1857,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,Caesars,37.5,over,52.86,-115,-113,0.5349,0.5020,0.0654,0,0.6847,0.1498,0.1827,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,BetRivers,69.5,over,75.47,138,,0.4202,0.4202,,1,0.5699,0.1497,0.1497,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,passYds,Hard Rock,126.5,under,199.74,750,-2500,0.1176,0.1090,0.0792,0,0.2671,0.1494,0.1581,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,FanDuel,59.5,over,75.47,-114,-114,0.5327,0.5000,0.0654,0,0.6813,0.1485,0.1813,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,receptions,Hard Rock,3.5,over,1.71,1600,-8000,0.0588,0.0562,0.0465,0,0.2073,0.1485,0.1511,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,16739,Bijan Robinson,ATL,RB,at GB,rushAtt,DraftKings,15.5,over,18.91,-232,,0.6988,0.6988,,1,0.8467,0.1479,0.1479,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,recYds,Hard Rock,24.5,over,34.7,-155,115,0.6078,0.5665,0.0730,0,0.7558,0.1479,0.1893,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,16741,Chris Brooks,GB,RB,vs ATL,rushYds,FanDuel,14.5,over,28.67,-142,,0.5868,0.5868,,1,0.7343,0.1475,0.1475,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,BetRivers,29.5,over,45.05,-120,,0.5455,0.5455,,1,0.6930,0.1475,0.1475,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushAtt,DraftKings,5.5,over,8.65,-162,,0.6183,0.6183,,1,0.7658,0.1475,0.1475,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,recYds,Hard Rock,22.5,over,34.7,-185,130,0.6491,0.5989,0.0839,0,0.7964,0.1472,0.1975,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,Hard Rock,59.5,over,75.47,-115,-115,0.5349,0.5000,0.0698,0,0.6813,0.1464,0.1813,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,DraftKings,24.5,over,45.05,-151,,0.6016,0.6016,,1,0.7474,0.1458,0.1458,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,receptions,DraftKings,3.5,under,2.63,-147,116,0.5951,0.5625,0.0581,0,0.7405,0.1453,0.1780,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,Caesars,39.5,over,52.86,-107,,0.5169,0.5169,,1,0.6622,0.1452,0.1452,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,11008,Dak Prescott,DAL,QB,vs BAL,completions,Caesars,25.5,under,22.43,-113,-117,0.5305,0.4960,0.0697,0,0.6751,0.1446,0.1792,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,Caesars,49.5,over,75.47,-173,,0.6337,0.6337,,1,0.7782,0.1445,0.1445,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,theScore,34.5,over,52.86,-135,,0.5745,0.5745,,1,0.7173,0.1429,0.1429,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,FanDuel,69.5,over,75.47,134,,0.4274,0.4274,,1,0.5699,0.1426,0.1426,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15947,Jake Ferguson,DAL,TE,vs BAL,recYds,Hard Rock,27.5,over,34.7,-120,-110,0.5455,0.5101,0.0693,0,0.6876,0.1421,0.1775,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,12483,Josh Allen,BUF,QB,vs LAC,passTD,DraftKings,1.5,under,1.41,124,-159,0.4464,0.4210,0.0603,0,0.5884,0.1420,0.1674,ev,multiplicative,live,2026092763BB8AC8,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,passYds,Hard Rock,136.5,under,199.74,550,-1300,0.1538,0.1421,0.0824,0,0.2957,0.1419,0.1536,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,passYds,BetRivers,249.5,over,259.92,148,,0.4032,0.4032,,1,0.5450,0.1418,0.1418,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,passAtt,theScore,31.5,under,29.07,-115,-115,0.5349,0.5000,0.0698,0,0.6765,0.1416,0.1765,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,17700,Michael Penix Jr.,ATL,QB,at GB,passAtt,Hard Rock,31.5,under,29.07,-115,-115,0.5349,0.5000,0.0698,0,0.6765,0.1416,0.1765,ev,multiplicative,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,int,BetRivers,1.5,over,1.15,460,,0.1786,0.1786,,1,0.3192,0.1407,0.1407,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15306,Javonte Williams,DAL,RB,vs BAL,receptions,Hard Rock,3.5,under,2.63,-150,115,0.6000,0.5633,0.0651,0,0.7405,0.1405,0.1772,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,11008,Dak Prescott,DAL,QB,vs BAL,completions,Hard Rock,25.5,under,22.43,-115,-115,0.5349,0.5000,0.0698,0,0.6751,0.1402,0.1751,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,Hard Rock,54.5,over,75.47,-145,105,0.5918,0.5482,0.0796,0,0.7320,0.1401,0.1838,ev,multiplicative,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,Caesars,59.5,over,45.05,450,,0.1818,0.1818,,1,0.3214,0.1396,0.1396,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,15853,George Pickens,DAL,WR,vs BAL,recYds,DraftKings,69.5,over,75.47,132,,0.4310,0.4310,,1,0.5699,0.1389,0.1389,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
2026,3,17795,MarShawn Lloyd,GB,RB,vs ATL,rushYds,FanDuel,24.5,over,45.05,-156,,0.6094,0.6094,,1,0.7474,0.1380,0.1380,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,14371,Jordan Love,GB,QB,vs ATL,rushYds,DraftKings,14.5,over,14.63,172,,0.3676,0.3676,,1,0.5056,0.1379,0.1379,ev,none,live,202609250580A50A,2026-09-22T17:47:03.773Z
2026,3,12561,Lamar Jackson,BAL,QB,at DAL,rushYds,BetRivers,59.5,over,52.86,310,,0.2439,0.2439,,1,0.3818,0.1379,0.1379,ev,none,live,202609270726D5A2,2026-09-22T17:47:03.773Z
